Antibody,Virus,Reference,Pubmed ID,IC50,IC80,ID50
polyclonal N152,6101_1,Huang et al. Nature 515:138 (2104),25186731,,,1372
polyclonal N152,620345_C1,Huang et al. Nature 515:138 (2104),25186731,,,187
polyclonal N152,6322_V4_C1,Huang et al. Nature 515:138 (2104),25186731,,,8201
polyclonal N152,6405_V4_C34,Huang et al. Nature 515:138 (2104),25186731,,,19040
polyclonal N152,6471_V1_C16,Huang et al. Nature 515:138 (2104),25186731,,,3099
polyclonal N152,6535_3,Huang et al. Nature 515:138 (2104),25186731,,,7906
polyclonal N152,6540_V4_C1,Huang et al. Nature 515:138 (2104),25186731,,,3626
polyclonal N152,6545_V3_C13,Huang et al. Nature 515:138 (2104),25186731,,,5118
polyclonal N152,6545_V4_C1,Huang et al. Nature 515:138 (2104),25186731,,,3797
polyclonal N152,6631_V3_C10,Huang et al. Nature 515:138 (2104),25186731,,,49.4
polyclonal N152,6644_V2_C33,Huang et al. Nature 515:138 (2104),25186731,,,2654
polyclonal N152,6785_V5_C14,Huang et al. Nature 515:138 (2104),25186731,,,17458
polyclonal N152,6838_V1_C35,Huang et al. Nature 515:138 (2104),25186731,,,719
polyclonal N152,7165_18,Huang et al. Nature 515:138 (2104),25186731,,,9575
polyclonal N152,89_6,Huang et al. Nature 515:138 (2104),25186731,,,1943
polyclonal N152,928_28,Huang et al. Nature 515:138 (2104),25186731,,,5652
polyclonal N152,92BR025_9,Huang et al. Nature 515:138 (2104),25186731,,,7102
polyclonal N152,92RW020_2,Huang et al. Nature 515:138 (2104),25186731,,,1341
polyclonal N152,96ZM651_02,Huang et al. Nature 515:138 (2104),25186731,,,7423
polyclonal N152,A03349M1_VRC4A,Huang et al. Nature 515:138 (2104),25186731,,,15192
polyclonal N152,AC10_29,Huang et al. Nature 515:138 (2104),25186731,,,13018
polyclonal N152,ADA,Huang et al. Nature 515:138 (2104),25186731,,,15877
polyclonal N152,BAL_01,Huang et al. Nature 515:138 (2104),25186731,,,1590
polyclonal N152,BAL_26,Huang et al. Nature 515:138 (2104),25186731,,,5407
polyclonal N152,BB201_B42,Huang et al. Nature 515:138 (2104),25186731,,,470
polyclonal N152,BB539_2B13,Huang et al. Nature 515:138 (2104),25186731,,,1947
polyclonal N152,BG1168_1,Huang et al. Nature 515:138 (2104),25186731,,,167
polyclonal N152,BI369_9A,Huang et al. Nature 515:138 (2104),25186731,,,6422
polyclonal N152,BL01,Huang et al. Nature 515:138 (2104),25186731,,,1044
polyclonal N152,BR07,Huang et al. Nature 515:138 (2104),25186731,,,4626
polyclonal N152,BS208_B1,Huang et al. Nature 515:138 (2104),25186731,,,9293
polyclonal N152,BX08_16,Huang et al. Nature 515:138 (2104),25186731,,,74924
polyclonal N152,C1080_C3,Huang et al. Nature 515:138 (2104),25186731,,,8632
polyclonal N152,C2101_C1,Huang et al. Nature 515:138 (2104),25186731,,,12603
polyclonal N152,C3347_C11,Huang et al. Nature 515:138 (2104),25186731,,,32066
polyclonal N152,C4118_9,Huang et al. Nature 515:138 (2104),25186731,,,25357
polyclonal N152,CAAN5342,Huang et al. Nature 515:138 (2104),25186731,,,1364
polyclonal N152,CAP210_E8,Huang et al. Nature 515:138 (2104),25186731,,,33972
polyclonal N152,CAP244_D3,Huang et al. Nature 515:138 (2104),25186731,,,2859
polyclonal N152,CAP45_G3,Huang et al. Nature 515:138 (2104),25186731,,,1909
polyclonal N152,CH038_12,Huang et al. Nature 515:138 (2104),25186731,,,4565
polyclonal N152,CH070_1,Huang et al. Nature 515:138 (2104),25186731,,,3504
polyclonal N152,CH117_4,Huang et al. Nature 515:138 (2104),25186731,,,8831
polyclonal N152,CH181_12,Huang et al. Nature 515:138 (2104),25186731,,,4947
polyclonal N152,CNE10,Huang et al. Nature 515:138 (2104),25186731,,,8422
polyclonal N152,CNE12,Huang et al. Nature 515:138 (2104),25186731,,,2475
polyclonal N152,CNE14,Huang et al. Nature 515:138 (2104),25186731,,,7920
polyclonal N152,CNE15,Huang et al. Nature 515:138 (2104),25186731,,,29955
polyclonal N152,CNE3,Huang et al. Nature 515:138 (2104),25186731,,,70.5
polyclonal N152,CNE30,Huang et al. Nature 515:138 (2104),25186731,,,3150
polyclonal N152,CNE31,Huang et al. Nature 515:138 (2104),25186731,,,88.2
polyclonal N152,CNE4,Huang et al. Nature 515:138 (2104),25186731,,,13863
polyclonal N152,CNE40,Huang et al. Nature 515:138 (2104),25186731,,,43426
polyclonal N152,CNE5,Huang et al. Nature 515:138 (2104),25186731,,,38.3
polyclonal N152,CNE53,Huang et al. Nature 515:138 (2104),25186731,,,14560
polyclonal N152,CNE55,Huang et al. Nature 515:138 (2104),25186731,,,22242
polyclonal N152,CNE56,Huang et al. Nature 515:138 (2104),25186731,,,1145
polyclonal N152,CNE57,Huang et al. Nature 515:138 (2104),25186731,,,1687
polyclonal N152,CNE58,Huang et al. Nature 515:138 (2104),25186731,,,368
polyclonal N152,CNE59,Huang et al. Nature 515:138 (2104),25186731,,,3223
polyclonal N152,CNE7,Huang et al. Nature 515:138 (2104),25186731,,,82869
polyclonal N152,DJ263_8,Huang et al. Nature 515:138 (2104),25186731,,,5021
polyclonal N152,DU123_06,Huang et al. Nature 515:138 (2104),25186731,,,12736
polyclonal N152,DU151_02,Huang et al. Nature 515:138 (2104),25186731,,,4533
polyclonal N152,DU156_12,Huang et al. Nature 515:138 (2104),25186731,,,2021
polyclonal N152,DU172_17,Huang et al. Nature 515:138 (2104),25186731,,,2564
polyclonal N152,DU422_1,Huang et al. Nature 515:138 (2104),25186731,,,325
polyclonal N152,H086_8,Huang et al. Nature 515:138 (2104),25186731,,,1372
polyclonal N152,HT593_1,Huang et al. Nature 515:138 (2104),25186731,,,7037
polyclonal N152,HXB2,Huang et al. Nature 515:138 (2104),25186731,,,6443
polyclonal N152,JRCSF,Huang et al. Nature 515:138 (2104),25186731,,,4641
polyclonal N152,JRFL,Huang et al. Nature 515:138 (2104),25186731,,,860
polyclonal N152,KER2008_12,Huang et al. Nature 515:138 (2104),25186731,,,8198
polyclonal N152,KER2018_11,Huang et al. Nature 515:138 (2104),25186731,,,397
polyclonal N152,KNH1209_18,Huang et al. Nature 515:138 (2104),25186731,,,2457
polyclonal N152,M02138,Huang et al. Nature 515:138 (2104),25186731,,,15153
polyclonal N152,MB201_A1,Huang et al. Nature 515:138 (2104),25186731,,,4508
polyclonal N152,MB539_2B7,Huang et al. Nature 515:138 (2104),25186731,,,726
polyclonal N152,MI369_A5,Huang et al. Nature 515:138 (2104),25186731,,,2259
polyclonal N152,MN_3,Huang et al. Nature 515:138 (2104),25186731,,,48721
polyclonal N152,MS208_A1,Huang et al. Nature 515:138 (2104),25186731,,,14167
polyclonal N152,MW965_26,Huang et al. Nature 515:138 (2104),25186731,,,42805
polyclonal N152,NKU3006_EC1,Huang et al. Nature 515:138 (2104),25186731,,,12585
polyclonal N152,PVO_4,Huang et al. Nature 515:138 (2104),25186731,,,359
polyclonal N152,Q168_A2,Huang et al. Nature 515:138 (2104),25186731,,,509
polyclonal N152,Q23_17,Huang et al. Nature 515:138 (2104),25186731,,,5898
polyclonal N152,Q259_17,Huang et al. Nature 515:138 (2104),25186731,,,953
polyclonal N152,Q461_E2,Huang et al. Nature 515:138 (2104),25186731,,,4282
polyclonal N152,Q769_D22,Huang et al. Nature 515:138 (2104),25186731,,,1834
polyclonal N152,Q769_H5,Huang et al. Nature 515:138 (2104),25186731,,,836
polyclonal N152,Q842_D12,Huang et al. Nature 515:138 (2104),25186731,,,7407
polyclonal N152,QH0515_1,Huang et al. Nature 515:138 (2104),25186731,,,7984
polyclonal N152,QH0692_42,Huang et al. Nature 515:138 (2104),25186731,,,6528
polyclonal N152,QH209_14M_A2,Huang et al. Nature 515:138 (2104),25186731,,,1490
polyclonal N152,R1166_C1,Huang et al. Nature 515:138 (2104),25186731,,,6893
polyclonal N152,R2184_C4,Huang et al. Nature 515:138 (2104),25186731,,,1474
polyclonal N152,R3265_C6,Huang et al. Nature 515:138 (2104),25186731,,,35.5
polyclonal N152,REJO4541_67,Huang et al. Nature 515:138 (2104),25186731,,,9758
polyclonal N152,RHPA4259_7,Huang et al. Nature 515:138 (2104),25186731,,,1939
polyclonal N152,S018_18,Huang et al. Nature 515:138 (2104),25186731,,,2603
polyclonal N152,SC422_8,Huang et al. Nature 515:138 (2104),25186731,,,3070
polyclonal N152,SF162,Huang et al. Nature 515:138 (2104),25186731,,,17317
polyclonal N152,T250_4,Huang et al. Nature 515:138 (2104),25186731,,,24732
polyclonal N152,T251_18,Huang et al. Nature 515:138 (2104),25186731,,,6192
polyclonal N152,T253_11,Huang et al. Nature 515:138 (2104),25186731,,,243
polyclonal N152,T255_34,Huang et al. Nature 515:138 (2104),25186731,,,687
polyclonal N152,T257_31,Huang et al. Nature 515:138 (2104),25186731,,,89.7
polyclonal N152,T266_60,Huang et al. Nature 515:138 (2104),25186731,,,14457
polyclonal N152,T278_50,Huang et al. Nature 515:138 (2104),25186731,,,2342
polyclonal N152,T280_5,Huang et al. Nature 515:138 (2104),25186731,,,2740
polyclonal N152,T33_7,Huang et al. Nature 515:138 (2104),25186731,,,1731
polyclonal N152,TH966_8,Huang et al. Nature 515:138 (2104),25186731,,,2803
polyclonal N152,TH976_17,Huang et al. Nature 515:138 (2104),25186731,,,3259
polyclonal N152,THRO4156,Huang et al. Nature 515:138 (2104),25186731,,,351
polyclonal N152,TRJO4551_58,Huang et al. Nature 515:138 (2104),25186731,,,1231
polyclonal N152,TRO_11,Huang et al. Nature 515:138 (2104),25186731,,,2773
polyclonal N152,TV1_29,Huang et al. Nature 515:138 (2104),25186731,,,241
polyclonal N152,TZA125_17,Huang et al. Nature 515:138 (2104),25186731,,,11592
polyclonal N152,TZBD_02,Huang et al. Nature 515:138 (2104),25186731,,,409
polyclonal N152,UG021_16,Huang et al. Nature 515:138 (2104),25186731,,,7703
polyclonal N152,UG024_2,Huang et al. Nature 515:138 (2104),25186731,,,11754
polyclonal N152,UG037_8,Huang et al. Nature 515:138 (2104),25186731,,,2490
polyclonal N152,WITO4160_33,Huang et al. Nature 515:138 (2104),25186731,,,133
polyclonal N152,X2088_C9,Huang et al. Nature 515:138 (2104),25186731,,,8786
polyclonal N152,YU2,Huang et al. Nature 515:138 (2104),25186731,,,279
polyclonal N152,ZA012_29,Huang et al. Nature 515:138 (2104),25186731,,,39
polyclonal N152,ZM106_9,Huang et al. Nature 515:138 (2104),25186731,,,256
polyclonal N152,ZM109_4,Huang et al. Nature 515:138 (2104),25186731,,,1856
polyclonal N152,ZM176_66,Huang et al. Nature 515:138 (2104),25186731,,,551
polyclonal N152,ZM197_7,Huang et al. Nature 515:138 (2104),25186731,,,784
polyclonal N152,ZM214_15,Huang et al. Nature 515:138 (2104),25186731,,,6130
polyclonal N152,ZM215_8,Huang et al. Nature 515:138 (2104),25186731,,,2557
polyclonal N152,ZM233_6,Huang et al. Nature 515:138 (2104),25186731,,,955
polyclonal N152,ZM249_1,Huang et al. Nature 515:138 (2104),25186731,,,896
polyclonal N152,ZM53_12,Huang et al. Nature 515:138 (2104),25186731,,,7255
polyclonal N152,ZM55_28A,Huang et al. Nature 515:138 (2104),25186731,,,133
polyclonal NIH45,0013095_2_11,Wu et al. Science 329:856 (2010),20616233,65,183,
polyclonal NIH45,001428_2_42,Wu et al. Science 329:856 (2010),20616233,26,58,
polyclonal NIH45,0330_V4_C3,Wu et al. Science 329:856 (2010),20616233,152,628,
polyclonal NIH45,1006_11_C3_1601,Wu et al. Science 329:856 (2010),20616233,70,192,
polyclonal NIH45,1012_11_TC21_3257,Wu et al. Science 329:856 (2010),20616233,35,134,
polyclonal NIH45,1054_07_TC4_1499,Wu et al. Science 329:856 (2010),20616233,134,826,
polyclonal NIH45,1056_10_TA11_1826,Wu et al. Science 329:856 (2010),20616233,266,952,
polyclonal NIH45,16055_2_3,Wu et al. Science 329:856 (2010),20616233,83,309,
polyclonal NIH45,16845_2_22,Wu et al. Science 329:856 (2010),20616233,509,>1000,
polyclonal NIH45,16936_2_21,Wu et al. Science 329:856 (2010),20616233,194,596,
polyclonal NIH45,211_9,Wu et al. Science 329:856 (2010),20616233,438,>1000,
polyclonal NIH45,235_47,Wu et al. Science 329:856 (2010),20616233,45,232,
polyclonal NIH45,242_14,Wu et al. Science 329:856 (2010),20616233,322,>1000,
polyclonal NIH45,25710_2_43,Wu et al. Science 329:856 (2010),20616233,162,633,
polyclonal NIH45,25711_2_4,Wu et al. Science 329:856 (2010),20616233,504,>1000,
polyclonal NIH45,25925_2_22,Wu et al. Science 329:856 (2010),20616233,312,679,
polyclonal NIH45,26191_2_48,Wu et al. Science 329:856 (2010),20616233,340,927,
polyclonal NIH45,263_8,Wu et al. Science 329:856 (2010),20616233,98,465,
polyclonal NIH45,271_11,Wu et al. Science 329:856 (2010),20616233,55,192,
polyclonal NIH45,286_36,Wu et al. Science 329:856 (2010),20616233,47,141,
polyclonal NIH45,288_38,Wu et al. Science 329:856 (2010),20616233,100,484,
polyclonal NIH45,3365_V2_C20,Wu et al. Science 329:856 (2010),20616233,94,266,
polyclonal NIH45,3415_V1_C1,Wu et al. Science 329:856 (2010),20616233,54,200,
polyclonal NIH45,3718_3_11,Wu et al. Science 329:856 (2010),20616233,574,>1000,
polyclonal NIH45,3988_25,Wu et al. Science 329:856 (2010),20616233,21,269,
polyclonal NIH45,57128_02,Wu et al. Science 329:856 (2010),20616233,38,308,
polyclonal NIH45,5768_4,Wu et al. Science 329:856 (2010),20616233,61,459,
polyclonal NIH45,6101_1,Wu et al. Science 329:856 (2010),20616233,207,749,
polyclonal NIH45,620345_C1,Wu et al. Science 329:856 (2010),20616233,>1000,>1000,
polyclonal NIH45,62357_14_D3_4589,Wu et al. Science 329:856 (2010),20616233,92,364,
polyclonal NIH45,6240_08_TA5_4622,Wu et al. Science 329:856 (2010),20616233,112,443,
polyclonal NIH45,6244_13_B5_4567,Wu et al. Science 329:856 (2010),20616233,168,558,
polyclonal NIH45,6535_3,Wu et al. Science 329:856 (2010),20616233,61,284,
polyclonal NIH45,700010040_C9_4520,Wu et al. Science 329:856 (2010),20616233,44,217,
polyclonal NIH45,703357_C2,Wu et al. Science 329:856 (2010),20616233,>1000,>1000,
polyclonal NIH45,7165_18,Wu et al. Science 329:856 (2010),20616233,340,>1000,
polyclonal NIH45,89_6,Wu et al. Science 329:856 (2010),20616233,132,>500,
polyclonal NIH45,9021_14_B2_4571,Wu et al. Science 329:856 (2010),20616233,132,550,
polyclonal NIH45,928_28,Wu et al. Science 329:856 (2010),20616233,517,>1000,
polyclonal NIH45,92BR025_9,Wu et al. Science 329:856 (2010),20616233,25,242,
polyclonal NIH45,92RW020_2,Wu et al. Science 329:856 (2010),20616233,143,887,
polyclonal NIH45,AC10_29,Wu et al. Science 329:856 (2010),20616233,207,>1000,
polyclonal NIH45,BG1168_1,Wu et al. Science 329:856 (2010),20616233,539,>1000,
polyclonal NIH45,BL01,Wu et al. Science 329:856 (2010),20616233,147,>1000,
polyclonal NIH45,BR07,Wu et al. Science 329:856 (2010),20616233,97,889,
polyclonal NIH45,BS208_B1,Wu et al. Science 329:856 (2010),20616233,5,46,
polyclonal NIH45,C1080_C3,Wu et al. Science 329:856 (2010),20616233,855,>1000,
polyclonal NIH45,CAAN5342,Wu et al. Science 329:856 (2010),20616233,388,>1000,
polyclonal NIH45,CAP210_E8,Wu et al. Science 329:856 (2010),20616233,423,>1000,
polyclonal NIH45,CAP244_D3,Wu et al. Science 329:856 (2010),20616233,238,1000,
polyclonal NIH45,CAP45_G3,Wu et al. Science 329:856 (2010),20616233,134,>500,
polyclonal NIH45,CH038_12,Wu et al. Science 329:856 (2010),20616233,436,>1000,
polyclonal NIH45,CH064_20,Wu et al. Science 329:856 (2010),20616233,289,629,
polyclonal NIH45,CH070_1,Wu et al. Science 329:856 (2010),20616233,>1000,>1000,
polyclonal NIH45,CH110_2,Wu et al. Science 329:856 (2010),20616233,82,235,
polyclonal NIH45,CH111_8,Wu et al. Science 329:856 (2010),20616233,595,>1000,
polyclonal NIH45,CH115_12,Wu et al. Science 329:856 (2010),20616233,746,>1000,
polyclonal NIH45,CH117_4,Wu et al. Science 329:856 (2010),20616233,42,135,
polyclonal NIH45,CH119_10,Wu et al. Science 329:856 (2010),20616233,182,694,
polyclonal NIH45,CH120_6,Wu et al. Science 329:856 (2010),20616233,666,>1000,
polyclonal NIH45,CH181_12,Wu et al. Science 329:856 (2010),20616233,257,745,
polyclonal NIH45,DJ263_8,Wu et al. Science 329:856 (2010),20616233,31,181,
polyclonal NIH45,DU123_06,Wu et al. Science 329:856 (2010),20616233,393,>500,
polyclonal NIH45,DU151_02,Wu et al. Science 329:856 (2010),20616233,248,>1000,
polyclonal NIH45,DU156_12,Wu et al. Science 329:856 (2010),20616233,115,475,
polyclonal NIH45,DU172_17,Wu et al. Science 329:856 (2010),20616233,349,>1000,
polyclonal NIH45,DU422_1,Wu et al. Science 329:856 (2010),20616233,>1000,>1000,
polyclonal NIH45,H022_7,Wu et al. Science 329:856 (2010),20616233,427,>1000,
polyclonal NIH45,H029_12,Wu et al. Science 329:856 (2010),20616233,307,913,
polyclonal NIH45,H030_7,Wu et al. Science 329:856 (2010),20616233,581,>1000,
polyclonal NIH45,H031_7,Wu et al. Science 329:856 (2010),20616233,306,804,
polyclonal NIH45,H035_18,Wu et al. Science 329:856 (2010),20616233,>1000,>1000,
polyclonal NIH45,H061_14,Wu et al. Science 329:856 (2010),20616233,160,827,
polyclonal NIH45,H077_31,Wu et al. Science 329:856 (2010),20616233,50,473,
polyclonal NIH45,H078_14,Wu et al. Science 329:856 (2010),20616233,217,>1000,
polyclonal NIH45,H079_2,Wu et al. Science 329:856 (2010),20616233,382,997,
polyclonal NIH45,H080_23,Wu et al. Science 329:856 (2010),20616233,178,599,
polyclonal NIH45,H086_8,Wu et al. Science 329:856 (2010),20616233,37,272,
polyclonal NIH45,HT593_1,Wu et al. Science 329:856 (2010),20616233,36,706,
polyclonal NIH45,JRCSF,Wu et al. Science 329:856 (2010),20616233,15,190,
polyclonal NIH45,JRFL,Wu et al. Science 329:856 (2010),20616233,21,75,
polyclonal NIH45,KER2008_12,Wu et al. Science 329:856 (2010),20616233,184,>1000,
polyclonal NIH45,KER2018_11,Wu et al. Science 329:856 (2010),20616233,>1000,>1000,
polyclonal NIH45,KNH1209_18,Wu et al. Science 329:856 (2010),20616233,87,274,
polyclonal NIH45,M02138,Wu et al. Science 329:856 (2010),20616233,93,392,
polyclonal NIH45,MS208_A1,Wu et al. Science 329:856 (2010),20616233,1000,>1000,
polyclonal NIH45,PRB926_04_A9_4237,Wu et al. Science 329:856 (2010),20616233,21,58,
polyclonal NIH45,PVO_4,Wu et al. Science 329:856 (2010),20616233,195,>1000,
polyclonal NIH45,Q168_A2,Wu et al. Science 329:856 (2010),20616233,110,559,
polyclonal NIH45,Q23_17,Wu et al. Science 329:856 (2010),20616233,33,150,
polyclonal NIH45,Q259_W6,Wu et al. Science 329:856 (2010),20616233,13,41,
polyclonal NIH45,Q461_E2,Wu et al. Science 329:856 (2010),20616233,>1000,>1000,
polyclonal NIH45,Q769_H5,Wu et al. Science 329:856 (2010),20616233,67,679,
polyclonal NIH45,Q842_D12,Wu et al. Science 329:856 (2010),20616233,50,177,
polyclonal NIH45,QH0515_1,Wu et al. Science 329:856 (2010),20616233,>1000,>1000,
polyclonal NIH45,QH0692_42,Wu et al. Science 329:856 (2010),20616233,207,>1000,
polyclonal NIH45,R2,Wu et al. Science 329:856 (2010),20616233,42,149,
polyclonal NIH45,R2184_C4,Wu et al. Science 329:856 (2010),20616233,192,476,
polyclonal NIH45,REJO4541_67,Wu et al. Science 329:856 (2010),20616233,69,228,
polyclonal NIH45,RHPA4259_7,Wu et al. Science 329:856 (2010),20616233,30,132,
polyclonal NIH45,S018_18,Wu et al. Science 329:856 (2010),20616233,31,118,
polyclonal NIH45,SC05_8C11_2344,Wu et al. Science 329:856 (2010),20616233,139,430,
polyclonal NIH45,SC422_8,Wu et al. Science 329:856 (2010),20616233,107,1000,
polyclonal NIH45,T250_4,Wu et al. Science 329:856 (2010),20616233,90,382,
polyclonal NIH45,T251_18,Wu et al. Science 329:856 (2010),20616233,841,>1000,
polyclonal NIH45,T253_11,Wu et al. Science 329:856 (2010),20616233,541,>1000,
polyclonal NIH45,T255_34,Wu et al. Science 329:856 (2010),20616233,476,>1000,
polyclonal NIH45,T257_31,Wu et al. Science 329:856 (2010),20616233,683,>1000,
polyclonal NIH45,T266_60,Wu et al. Science 329:856 (2010),20616233,592,>1000,
polyclonal NIH45,T278_50,Wu et al. Science 329:856 (2010),20616233,>1000,>1000,
polyclonal NIH45,T280_5,Wu et al. Science 329:856 (2010),20616233,41,129,
polyclonal NIH45,T33_7,Wu et al. Science 329:856 (2010),20616233,109,302,
polyclonal NIH45,TH966_8,Wu et al. Science 329:856 (2010),20616233,102,>1000,
polyclonal NIH45,TH976_17,Wu et al. Science 329:856 (2010),20616233,25,1000,
polyclonal NIH45,THRO4156,Wu et al. Science 329:856 (2010),20616233,531,>1000,
polyclonal NIH45,TRJO4551_58,Wu et al. Science 329:856 (2010),20616233,163,594,
polyclonal NIH45,TRO_11,Wu et al. Science 329:856 (2010),20616233,208,1000,
polyclonal NIH45,TV1_29,Wu et al. Science 329:856 (2010),20616233,>1000,>1000,
polyclonal NIH45,TZA125_17,Wu et al. Science 329:856 (2010),20616233,87,>1000,
polyclonal NIH45,TZBD_02,Wu et al. Science 329:856 (2010),20616233,56,220,
polyclonal NIH45,UG024_2,Wu et al. Science 329:856 (2010),20616233,14,49,
polyclonal NIH45,UG037_8,Wu et al. Science 329:856 (2010),20616233,220,731,
polyclonal NIH45,WEAU_D15_410,Wu et al. Science 329:856 (2010),20616233,52,182,
polyclonal NIH45,WITO4160_33,Wu et al. Science 329:856 (2010),20616233,312,>1000,
polyclonal NIH45,YU2,Wu et al. Science 329:856 (2010),20616233,92,222,
polyclonal NIH45,ZA012_29,Wu et al. Science 329:856 (2010),20616233,72,381,
polyclonal NIH45,ZM106_9,Wu et al. Science 329:856 (2010),20616233,212,623,
polyclonal NIH45,ZM109_4,Wu et al. Science 329:856 (2010),20616233,73,915,
polyclonal NIH45,ZM135_10A,Wu et al. Science 329:856 (2010),20616233,268,>1000,
polyclonal NIH45,ZM146_7,Wu et al. Science 329:856 (2010),20616233,67,706,
polyclonal NIH45,ZM176_66,Wu et al. Science 329:856 (2010),20616233,15,151,
polyclonal NIH45,ZM181_6,Wu et al. Science 329:856 (2010),20616233,247,>1000,
polyclonal NIH45,ZM197_7,Wu et al. Science 329:856 (2010),20616233,605,>1000,
polyclonal NIH45,ZM214_15,Wu et al. Science 329:856 (2010),20616233,141,>1000,
polyclonal NIH45,ZM215_8,Wu et al. Science 329:856 (2010),20616233,89,>1000,
polyclonal NIH45,ZM233_6,Wu et al. Science 329:856 (2010),20616233,698,>1000,
polyclonal NIH45,ZM249_1,Wu et al. Science 329:856 (2010),20616233,27,262,
polyclonal NIH45,ZM53_12,Wu et al. Science 329:856 (2010),20616233,317,>1000,
polyclonal NIH45,ZM55_28A,Wu et al. Science 329:856 (2010),20616233,156,438,
polyclonal Patient 1,231965_C1,Scheid et al. Science 333:1633 (2011),21764753,304.48,,
